"","X","UniqueID","Site","Year","Latitude_Degrees","Longitude_Degrees","A","AN","ASC","CCA","DC","DCA","HC","HYD","INV","MA","MI","MIL","OT","PEY","RB","RCK","S","SC","SG","SI","SP","TA","UN","W","ZO","percent_total","avg_ssta","sum_ssta"
"390",390,"2015-B3-Flat-1","B3",2015,-5.477778,123.7625,0,0,0.995024875621891,0,0,1.49253731343284,31.8407960199005,0,0,0,0,0,0,0,30.8457711442786,19.9004975124378,9.95024875621891,3.98009950248756,0,0,0.995024875621891,0,0,0,0,100,0.156792452830189,8.31
"391",391,"2015-B3-Flat-2","B3",2015,-5.477778,123.7625,1.49253731343284,0,0,0,0.497512437810945,0,7.96019900497512,0,0,0,0,0,0,0,28.3582089552239,41.2935323383085,14.9253731343284,5.4726368159204,0,0,0,0,0,0,0,100,0.156792452830189,8.31
"392",392,"2015-B3-Flat-3","B3",2015,-5.477778,123.7625,1.49253731343284,0,0,0,0,0,14.9253731343284,0,0,0,0,0,0,0,27.8606965174129,37.8109452736318,7.96019900497512,9.95024875621891,0,0,0,0,0,0,0,100,0.156792452830189,8.31
"393",393,"2015-B3-Slope-1","B3",2015,-5.477778,123.7625,1.49253731343284,0,0.995024875621891,18.9054726368159,0,0,25.3731343283582,0,0,0,0,0,0,0,11.4427860696517,7.96019900497512,9.95024875621891,1.49253731343284,0,4.47761194029851,12.4378109452736,0,0,5.4726368159204,0,100,0.156792452830189,8.31
"394",394,"2015-B3-Slope-2","B3",2015,-5.477778,123.7625,0.995024875621891,0,0,20.8955223880597,0,0,21.8905472636816,0,0,0,0,0,0,0,5.97014925373134,5.97014925373134,0.497512437810945,2.98507462686567,0,22.8855721393035,11.9402985074627,0,0,2.98507462686567,2.98507462686567,100,0.156792452830189,8.31
"395",395,"2015-B3-Slope-3","B3",2015,-5.477778,123.7625,0,0,0.995024875621891,0,0,0.497512437810945,27.363184079602,0,0,0,0,0,0,0,11.4427860696517,32.8358208955224,2.48756218905473,3.98009950248756,0,7.96019900497512,10.4477611940298,0,0,1.99004975124378,0,100,0.156792452830189,8.31
"396",396,"2015-KAL-Crest-1","KAL",2015,-5.472778,123.729722,19.9004975124378,0,0.995024875621891,3.98009950248756,0,0.995024875621891,11.4427860696517,0,0,0,0,0,0,0,11.4427860696517,21.3930348258706,6.46766169154229,19.4029850746269,0,0,2.98507462686567,0,0,0.995024875621891,0,100,0.144905660377358,7.68
"397",397,"2015-KAL-Crest-2","KAL",2015,-5.472778,123.729722,6.46766169154229,0.497512437810945,2.48756218905473,2.48756218905473,0,0,14.4278606965174,0,0,0,0,0,0,0,0.995024875621891,18.9054726368159,1.49253731343284,49.7512437810945,0,0,2.48756218905473,0,0,0,0,100,0.144905660377358,7.68
"398",398,"2015-KAL-Crest-3","KAL",2015,-5.472778,123.729722,5.97014925373134,0,0.497512437810945,0,0,0,7.96019900497512,0,0,0,0,0,0,0,11.4427860696517,34.3283582089552,7.46268656716418,28.8557213930348,0,0,3.48258706467662,0,0,0,0,100,0.144905660377358,7.68
"399",399,"2015-KAL-Flat-1","KAL",2015,-5.472778,123.729722,13.4328358208955,0,0.995024875621891,2.48756218905473,0,0,6.96517412935323,0,0,0,0,0,0,0,10.4477611940298,35.3233830845771,14.9253731343284,12.4378109452736,0,0,2.98507462686567,0,0,0,0,100,0.144905660377358,7.68
"400",400,"2015-KAL-Flat-3","KAL",2015,-5.472778,123.729722,9.95024875621891,0,0,2.98507462686567,0,0,5.97014925373134,0,0,0,0,0,0,0,5.4726368159204,18.407960199005,28.8557213930348,26.865671641791,0,0,1.49253731343284,0,0,0,0,100,0.144905660377358,7.68
"401",401,"2015-KAL-Slope-1","KAL",2015,-5.472778,123.729722,8.45771144278607,0,0.995024875621891,0.995024875621891,0.497512437810945,1.49253731343284,20.8955223880597,0,0,0,0,0,0,0,6.96517412935323,3.98009950248756,1.49253731343284,34.8258706467662,0,0,16.9154228855721,0,0,2.48756218905473,0,100,0.144905660377358,7.68
"402",402,"2015-KAL-Slope-2","KAL",2015,-5.472778,123.729722,4.47761194029851,0,0.497512437810945,1.99004975124378,0,0,20.8955223880597,0,0,0,0,0,0,0,2.48756218905473,22.3880597014925,0.497512437810945,40.7960199004975,0,0,4.47761194029851,0,0,1.49253731343284,0,100,0.144905660377358,7.68
"403",403,"2015-KAL-Slope-3","KAL",2015,-5.472778,123.729722,9.45273631840796,0,0.995024875621891,5.4726368159204,0,0,14.9253731343284,0,0,0,0,0,0,0,5.97014925373134,12.9353233830846,3.48258706467662,29.8507462686567,0,1.99004975124378,7.96019900497512,0,0,6.96517412935323,0,100,0.144905660377358,7.68
"404",404,"2015-KDS-Crest-1","KDS",2015,-5.461944,123.711389,0,0,0,0,0.497512437810945,1.99004975124378,13.4328358208955,0,0,0,0.497512437810945,0,0,0,39.3034825870647,12.9353233830846,6.96517412935323,21.8905472636816,0,0.995024875621891,1.49253731343284,0,0,0,0,100,0.144905660377358,7.68
"405",405,"2015-KDS-Crest-2","KDS",2015,-5.461944,123.711389,5.4726368159204,0,3.48258706467662,0,0,0,4.97512437810945,0,0,0,0,0,0,0,29.8507462686567,21.8905472636816,5.97014925373134,25.3731343283582,0,0,2.98507462686567,0,0,0,0,100,0.144905660377358,7.68
"406",406,"2015-KDS-Flat-2","KDS",2015,-5.461944,123.711389,2.48756218905473,0,0.497512437810945,0,0,3.48258706467662,15.4228855721393,0,0,0,0,0,0,0,26.865671641791,1.49253731343284,0.497512437810945,40.2985074626866,0,0.995024875621891,7.96019900497512,0,0,0,0,100,0.144905660377358,7.68
"407",407,"2015-KDS-Flat-3","KDS",2015,-5.461944,123.711389,0.497512437810945,0,2.98507462686567,0,0,1.99004975124378,21.3930348258706,0,0,0,2.98507462686567,0,0,0,29.8507462686567,7.46268656716418,14.4278606965174,16.4179104477612,0,0,1.49253731343284,0,0,0,0.497512437810945,100,0.144905660377358,7.68
"408",408,"2015-KDS-Slope-1","KDS",2015,-5.461944,123.711389,7.96019900497512,0,0,0.497512437810945,0,1.99004975124378,6.96517412935323,0,0,0,0,0,0,0,40.7960199004975,1.99004975124378,11.9402985074627,24.3781094527363,0,0.497512437810945,2.98507462686567,0,0,0,0,100,0.144905660377358,7.68
"409",409,"2015-KDS-Slope-2","KDS",2015,-5.461944,123.711389,7.46268656716418,0,0.497512437810945,3.48258706467662,0,0,12.9353233830846,0,0,0,0,0,0,0,8.45771144278607,14.9253731343284,4.47761194029851,37.3134328358209,0,0,4.47761194029851,0,0,5.4726368159204,0.497512437810945,100,0.144905660377358,7.68
"410",410,"2015-KDS-Slope-3","KDS",2015,-5.461944,123.711389,0,0,0,0,0.497512437810945,1.99004975124378,13.4328358208955,0,0,0,0.497512437810945,0,0,0,39.3034825870647,12.9353233830846,6.96517412935323,21.8905472636816,0,0.995024875621891,1.49253731343284,0,0,0,0,100,0.144905660377358,7.68
"411",411,"2015-PK-Crest-1","PK",2015,-5.465833,123.755,0,0,0,0,0,0,17.4129353233831,0,0,0,0,0,0,0,15.4228855721393,30.3482587064677,11.9402985074627,24.3781094527363,0,0,0,0,0,0,0.497512437810945,100,0.156792452830189,8.31
"412",412,"2015-PK-Crest-2","PK",2015,-5.465833,123.755,6.96517412935323,0,0.497512437810945,0.995024875621891,0,0,24.8756218905473,0,0,0,0,0,0,0,0.497512437810945,10.4477611940298,0.995024875621891,49.2537313432836,0,0,5.4726368159204,0,0,0,0,100,0.156792452830189,8.31
"413",413,"2015-PK-Crest-3","PK",2015,-5.465833,123.755,0,0,0,0.497512437810945,0,0,22.8855721393035,0,0,0,0,0,0,0,16.4179104477612,39.8009950248756,4.97512437810945,15.4228855721393,0,0,0,0,0,0,0,100,0.156792452830189,8.31
"414",414,"2015-PK-Flat-1","PK",2015,-5.465833,123.755,3.98009950248756,0,0,0,0,0.497512437810945,17.4129353233831,0,0,0,0,0,0,0,11.4427860696517,27.363184079602,20.3980099502488,18.407960199005,0,0,0.497512437810945,0,0,0,0,100,0.156792452830189,8.31
"415",415,"2015-PK-Flat-2","PK",2015,-5.465833,123.755,2.48756218905473,0,0.497512437810945,0,0,0,5.4726368159204,0,0,0,0,0,0,0,5.97014925373134,47.7611940298507,21.3930348258706,16.4179104477612,0,0,0,0,0,0,0,100,0.156792452830189,8.31
"416",416,"2015-PK-Flat-3","PK",2015,-5.465833,123.755,6.96517412935323,0,0.497512437810945,0.497512437810945,0,0.995024875621891,22.8855721393035,0,0,0,0,0,0,0,4.47761194029851,44.2786069651741,15.9203980099502,2.48756218905473,0,0,0.995024875621891,0,0,0,0,100,0.156792452830189,8.31
"417",417,"2015-PK-Slope-1","PK",2015,-5.465833,123.755,2.48756218905473,0,0.497512437810945,9.95024875621891,0.497512437810945,2.48756218905473,15.9203980099502,0,0,0,0,0,0,0,18.407960199005,20.3980099502488,15.4228855721393,5.4726368159204,0,0,5.97014925373134,0,0,2.48756218905473,0,100,0.156792452830189,8.31
"418",418,"2015-PK-Slope-2","PK",2015,-5.465833,123.755,1.99004975124378,0,0.497512437810945,7.96019900497512,0,0,13.4328358208955,0,0,0,0,0,0,0,11.9402985074627,29.8507462686567,8.95522388059701,17.910447761194,0,0,6.96517412935323,0,0,0,0.497512437810945,100,0.156792452830189,8.31
"419",419,"2015-PK-Slope-3","PK",2015,-5.465833,123.755,11.9402985074627,0,0,13.4328358208955,0,1.49253731343284,15.4228855721393,0,0,0,0,0,0,0,13.9303482587065,0,6.46766169154229,10.4477611940298,0,1.49253731343284,10.4477611940298,0,0,14.9253731343284,0,100,0.156792452830189,8.31
"420",420,"2015-R1-Crest-1","R1",2015,-5.449167,123.753889,0.497512437810945,0,6.46766169154229,0,0,2.48756218905473,25.3731343283582,0,0,0,0,0,0,0,4.47761194029851,5.97014925373134,0.497512437810945,47.7611940298507,0,0,6.46766169154229,0,0,0,0,100,0.165283018867925,8.76
"421",421,"2015-R1-Crest-2","R1",2015,-5.449167,123.753889,0.995024875621891,0,3.48258706467662,0,0.497512437810945,0,25.3731343283582,0,0,0,0,0,0,0,32.3383084577114,16.4179104477612,7.96019900497512,9.95024875621891,0,0,2.98507462686567,0,0,0,0,100,0.165283018867925,8.76
"422",422,"2015-R1-Crest-3","R1",2015,-5.449167,123.753889,1.49253731343284,0,2.98507462686567,3.98009950248756,0.995024875621891,0.995024875621891,27.363184079602,0,0,0,0.995024875621891,0,0,0,18.9054726368159,16.9154228855721,3.98009950248756,11.4427860696517,0,0,4.47761194029851,0,0,4.97512437810945,0.497512437810945,100,0.165283018867925,8.76
"423",423,"2015-R1-Slope-1","R1",2015,-5.449167,123.753889,6.96517412935323,0,0.497512437810945,5.4726368159204,0,2.48756218905473,16.9154228855721,0,0,0,0,0,0,0,7.46268656716418,16.4179104477612,0.995024875621891,17.4129353233831,0,3.98009950248756,5.97014925373134,0,0,15.4228855721393,0,100,0.165283018867925,8.76
"424",424,"2015-R1-Slope-2","R1",2015,-5.449167,123.753889,2.98507462686567,0,0,2.98507462686567,0,1.99004975124378,19.4029850746269,0,0,0,0,0,0,0,27.8606965174129,11.9402985074627,17.4129353233831,7.46268656716418,0,0,6.96517412935323,0,0,0.995024875621891,0,100,0.165283018867925,8.76
"425",425,"2015-R1-Slope-3","R1",2015,-5.449167,123.753889,4.97512437810945,0,2.48756218905473,1.99004975124378,0,0.995024875621891,28.8557213930348,0,0,0,0,0,0,0,3.48258706467662,2.98507462686567,4.47761194029851,7.46268656716418,0,9.95024875621891,14.4278606965174,0,0,17.4129353233831,0.497512437810945,100,0.165283018867925,8.76
"426",426,"2015-SAM-Crest-1","SAM",2015,-5.482917,123.749167,4.47761194029851,0,2.48756218905473,0,0,0,8.95522388059701,0,0,0,0.995024875621891,0,0,0,29.3532338308458,32.8358208955224,10.4477611940298,6.96517412935323,0,0,3.48258706467662,0,0,0,0,100,0.144905660377358,7.68
"427",427,"2015-SAM-Crest-2","SAM",2015,-5.482917,123.749167,3.48258706467662,0,0.995024875621891,0,1.49253731343284,0,13.4328358208955,0,0,0,1.99004975124378,0,0,0,24.3781094527363,29.8507462686567,9.45273631840796,8.95522388059701,0,0,5.97014925373134,0,0,0,0,100,0.144905660377358,7.68
"428",428,"2015-SAM-Crest-3","SAM",2015,-5.482917,123.749167,9.95024875621891,0,1.99004975124378,0,0.995024875621891,0,6.46766169154229,0,0,0,0.497512437810945,0,0,0,21.8905472636816,28.8557213930348,11.9402985074627,13.4328358208955,0,0,3.98009950248756,0,0,0,0,100,0.144905660377358,7.68
"429",429,"2015-SAM-Flat-1","SAM",2015,-5.482917,123.749167,15.4228855721393,0,2.98507462686567,0.497512437810945,0,1.99004975124378,14.9253731343284,0,0,0,0.497512437810945,0,0,0,8.45771144278607,5.4726368159204,4.47761194029851,28.3582089552239,0,4.97512437810945,11.9402985074627,0,0,0,0,100,0.144905660377358,7.68
"430",430,"2015-SAM-Flat-3","SAM",2015,-5.482917,123.749167,0.497512437810945,0,0.497512437810945,0,0.497512437810945,0,10.4477611940298,0,0,0,0,0,0,0,37.3134328358209,22.3880597014925,16.9154228855721,3.98009950248756,0,0,7.46268656716418,0,0,0,0,100,0.144905660377358,7.68
"431",431,"2015-SAM-Slope-1","SAM",2015,-5.482917,123.749167,4.97512437810945,0,0.995024875621891,0,0,0,12.4378109452736,0,0,0,0.497512437810945,0,0,0,21.8905472636816,23.3830845771144,24.3781094527363,8.95522388059701,0,0,2.48756218905473,0,0,0,0,100,0.144905660377358,7.68
"432",432,"2015-SAM-Slope-2","SAM",2015,-5.482917,123.749167,2.98507462686567,0,0.995024875621891,0.995024875621891,0,0,10.9452736318408,0,0,0,0,0,0,0,4.47761194029851,13.4328358208955,50.7462686567164,3.48258706467662,0,4.47761194029851,6.46766169154229,0,0,0.995024875621891,0,100,0.144905660377358,7.68
"433",433,"2015-SAM-Slope-3","SAM",2015,-5.482917,123.749167,1.99004975124378,0,1.99004975124378,0,0,0,17.4129353233831,0,0,0,0,0,0,0,15.4228855721393,22.3880597014925,16.9154228855721,9.45273631840796,0,3.98009950248756,10.4477611940298,0,0,0,0,100,0.144905660377358,7.68
"434",434,"2015-Tela-BF-10-1","BF",2015,15.86351,-87.49525,0,0,0,0,7.96019900497512,0,68.1592039800995,0,0,14.4278606965174,0,0,0,0,0,0.497512437810945,0,0.497512437810945,0,0,3.98009950248756,3.48258706467662,0,0,0.995024875621891,100,0.306792452830189,16.26
"435",435,"2015-Tela-BF-10-3","BF",2015,15.86351,-87.49525,0,0,0,0,13.4328358208955,0,66.1691542288557,0,0,12.9353233830846,0,1.99004975124378,0,0,0,0,0,1.99004975124378,0,0,1.99004975124378,0.995024875621891,0,0,0.497512437810945,100,0.306792452830189,16.26
"436",436,"2015-Tela-BF-15-1","BF",2015,15.86351,-87.49525,0,0,0,0,14.4278606965174,0,49.2537313432836,0,0,24.8756218905473,0,0,0,0,0,0,0,0.497512437810945,0,0,5.97014925373134,4.97512437810945,0,0,0,100,0.306792452830189,16.26
"437",437,"2015-Tela-BF-15-2","BF",2015,15.86351,-87.49525,0,0,0,0,1.49253731343284,0,28.8557213930348,0,0,48.7562189054726,0,0,0,0,0,0.497512437810945,5.97014925373134,0.497512437810945,0,4.97512437810945,5.4726368159204,3.48258706467662,0,0,0,100,0.306792452830189,16.26
"438",438,"2015-Tela-BF-15-3","BF",2015,15.86351,-87.49525,0,0,0,0,1.49253731343284,0,28.8557213930348,0,0,48.7562189054726,0,0,0,0,0,0.497512437810945,5.97014925373134,0.497512437810945,0,4.97512437810945,5.4726368159204,3.48258706467662,0,0,0,100,0.306792452830189,16.26
"439",439,"2015-Tela-Canyon-10-1","Canyon",2015,15.86414,-87.50662,0,0,0,0,0,0,77.1144278606965,0,0.995024875621891,5.97014925373134,0,0.497512437810945,0,0,1.99004975124378,10.4477611940298,0,0.995024875621891,0,0,0.497512437810945,0.995024875621891,0,0,0.497512437810945,100,0.311698113207547,16.52
"440",440,"2015-Tela-Canyon-10-3","Canyon",2015,15.86414,-87.50662,0,0,0,0,9.45273631840796,0,72.636815920398,0,0,5.97014925373134,0,3.98009950248756,0,0,2.98507462686567,0.497512437810945,0.497512437810945,0.497512437810945,0,0,2.48756218905473,0.995024875621891,0,0,0,100,0.311698113207547,16.52
"441",441,"2015-Tela-Canyon-15-1","Canyon",2015,15.86414,-87.50662,0,0,0,1.99004975124378,0.497512437810945,0,69.1542288557214,0,0,3.98009950248756,0,0,0,0,1.49253731343284,11.4427860696517,0.497512437810945,0.497512437810945,0,0,5.4726368159204,4.97512437810945,0,0,0,100,0.311698113207547,16.52
"442",442,"2015-Tela-Canyon-15-2","Canyon",2015,15.86414,-87.50662,0,0,0,0,0.995024875621891,0,75.6218905472637,0,0,11.4427860696517,0,0.497512437810945,0,0,5.4726368159204,0,0.497512437810945,0.497512437810945,0,0,4.47761194029851,0.497512437810945,0,0,0,100,0.311698113207547,16.52
"443",443,"2015-Tela-Canyon-15-3","Canyon",2015,15.86414,-87.50662,0,0,0,0,6.96517412935323,0,40.2985074626866,0,0,28.8557213930348,0,0,0,0,2.98507462686567,0,7.46268656716418,0,0,1.99004975124378,5.97014925373134,5.4726368159204,0,0,0,100,0.311698113207547,16.52
"444",444,"2015-Tela-KG-10-1","KG",2015,15.8655,-87.50017,0,0,0,0.995024875621891,7.96019900497512,0,30.8457711442786,0,0.497512437810945,23.3830845771144,0,0,0,0,8.95522388059701,1.99004975124378,5.97014925373134,5.4726368159204,0,0,9.45273631840796,0.995024875621891,0,0,3.48258706467662,100,0.306792452830189,16.26
"445",445,"2015-Tela-KG-10-2","KG",2015,15.8655,-87.50017,0,0,0,0,1.49253731343284,0,33.3333333333333,0,0.497512437810945,21.8905472636816,0,2.98507462686567,0,0,4.97512437810945,0.995024875621891,2.48756218905473,1.99004975124378,0,0,26.865671641791,0,0,0,2.48756218905473,100,0.306792452830189,16.26
"446",446,"2015-Tela-KG-10-3","KG",2015,15.8655,-87.50017,0,0,0,0,0.497512437810945,0,50.2487562189055,0,0,21.8905472636816,0,0,0,0,0,0,0.497512437810945,5.4726368159204,0,0.995024875621891,18.9054726368159,1.49253731343284,0,0,0,100,0.306792452830189,16.26
"447",447,"2015-Tela-KG-15-1","KG",2015,15.8655,-87.50017,0,0,0,0,0,0,23.8805970149254,0,0,60.6965174129353,0,0.497512437810945,0,0,5.97014925373134,0,2.48756218905473,0.497512437810945,0,0.497512437810945,1.99004975124378,3.48258706467662,0,0,0,100,0.306792452830189,16.26
"448",448,"2015-Tela-KG-15-2","KG",2015,15.8655,-87.50017,0,0,0,0,0,0,51.2437810945274,0,0,38.8059701492537,0,0,0,0,0.995024875621891,0,0,1.49253731343284,0,0.497512437810945,6.96517412935323,0,0,0,0,100,0.306792452830189,16.26
"449",449,"2015-Tela-KG-15-3","KG",2015,15.8655,-87.50017,0,0,0,0,7.46268656716418,0,38.3084577114428,0,0,26.865671641791,0,0,0,0,7.46268656716418,0.497512437810945,4.47761194029851,1.49253731343284,0,0,8.95522388059701,4.47761194029851,0,0,0,100,0.306792452830189,16.26
"450",450,"2015-Utila-BCW-15-1","BCW",2015,16.08305968,-86.91699554,0,0,0,0,0,0,16.4179104477612,0,0,53.7313432835821,0,0.497512437810945,0,0,1.49253731343284,0.995024875621891,9.45273631840796,11.9402985074627,0,0,5.4726368159204,0,0,0,0,100,0.262075471698113,13.89
"451",451,"2015-Utila-BCW-15-2","BCW",2015,16.08305968,-86.91699554,0,0,0,0,0,0,12.4378109452736,0,0.497512437810945,54.726368159204,0,0.497512437810945,0,0,8.95522388059701,0,8.45771144278607,11.4427860696517,0,0,2.98507462686567,0,0,0,0,100,0.262075471698113,13.89
"452",452,"2015-Utila-BCW-15-3","BCW",2015,16.08305968,-86.91699554,0,0,0,2.48756218905473,0,0,14.4278606965174,0,0,45.771144278607,0,0,0,0,0,2.48756218905473,8.95522388059701,11.9402985074627,0,0,11.9402985074627,0,0,1.99004975124378,0,100,0.262075471698113,13.89
"453",453,"2015-Utila-BCW-15-4","BCW",2015,16.08305968,-86.91699554,0,0,0,1.99004975124378,0,0,6.96517412935323,0,0,63.18407960199,0,0,0,0,0.497512437810945,13.4328358208955,0,6.96517412935323,0,0,6.46766169154229,0,0,0.497512437810945,0,100,0.262075471698113,13.89
"454",454,"2015-Utila-BCW-15-5","BCW",2015,16.08305968,-86.91699554,0,0,0,2.48756218905473,0,0,9.95024875621891,0,0,58.2089552238806,0,0,0,0,1.99004975124378,0,1.49253731343284,13.4328358208955,0,0,12.4378109452736,0,0,0,0,100,0.262075471698113,13.89
"455",455,"2015-Utila-BCW-15-6","BCW",2015,16.08305968,-86.91699554,0,0,0,2.48756218905473,0,0,13.9303482587065,0,0,56.7164179104478,0,0.497512437810945,0,0,0,0,2.98507462686567,15.9203980099502,0,0,7.46268656716418,0,0,0,0,100,0.262075471698113,13.89
"456",456,"2015-Utila-BCW-5-1","BCW",2015,16.08305968,-86.91699554,0,0,0,0,0,0,5.97014925373134,0,0,55.7213930348259,0,0.995024875621891,0,0,1.49253731343284,11.4427860696517,1.99004975124378,9.45273631840796,0,0,12.9353233830846,0,0,0,0,100,0.262075471698113,13.89
"457",457,"2015-Utila-BCW-5-2","BCW",2015,16.08305968,-86.91699554,0,0,0,0,0,0,13.9303482587065,0,0,30.8457711442786,0,1.49253731343284,0,0,0.497512437810945,16.9154228855721,9.95024875621891,17.4129353233831,0,0,7.46268656716418,1.49253731343284,0,0,0,100,0.262075471698113,13.89
"458",458,"2015-Utila-BCW-5-3","BCW",2015,16.08305968,-86.91699554,0,0,0,1.49253731343284,0,0,10.4477611940298,0,0,26.865671641791,0,0.995024875621891,0,0,0.497512437810945,0.497512437810945,18.407960199005,29.3532338308458,0,0,10.9452736318408,0,0,0,0.497512437810945,100,0.262075471698113,13.89
"459",459,"2015-Utila-BCW-5-4","BCW",2015,16.08305968,-86.91699554,0,0,0,0.497512437810945,0,0,15.9203980099502,0,0,37.8109452736318,0,1.49253731343284,0,0,0.497512437810945,13.9303482587065,8.95522388059701,11.9402985074627,0,0,8.45771144278607,0,0,0.497512437810945,0,100,0.262075471698113,13.89
"460",460,"2015-Utila-BCW-5-5","BCW",2015,16.08305968,-86.91699554,0,0,0,0.995024875621891,0,0,24.8756218905473,0,0,13.9303482587065,0,0.995024875621891,0,0,0.995024875621891,4.47761194029851,12.4378109452736,29.3532338308458,0,0,10.9452736318408,0.995024875621891,0,0,0,100,0.262075471698113,13.89
"461",461,"2015-Utila-BCW-5-6","BCW",2015,16.08305968,-86.91699554,0,0,0,0,0,0,17.910447761194,0,0,22.8855721393035,0,4.47761194029851,0,0,3.48258706467662,4.97512437810945,2.98507462686567,22.8855721393035,0,0,15.4228855721393,2.48756218905473,0,0,2.48756218905473,100,0.262075471698113,13.89
"462",462,"2015-Utila-CV-15-1","CV",2015,16.08823274,-86.91094506,0,0,0,0.995024875621891,0,0,13.9303482587065,0,0,40.7960199004975,0,0.995024875621891,0,0,0,0,14.4278606965174,14.4278606965174,0,0,14.4278606965174,0,0,0,0,100,0.262075471698113,13.89
"463",463,"2015-Utila-CV-15-2","CV",2015,16.08823274,-86.91094506,0,0,0,0,0,0,9.95024875621891,0,0,43.7810945273632,0,0,0,0,3.48258706467662,0.995024875621891,5.4726368159204,14.9253731343284,0,0,19.9004975124378,0.995024875621891,0.497512437810945,0,0,100,0.262075471698113,13.89
"464",464,"2015-Utila-CV-15-3","CV",2015,16.08823274,-86.91094506,0,0,0,0,0,0,10.9452736318408,0,0,35.3233830845771,0,0,0,0,14.9253731343284,0.995024875621891,19.4029850746269,10.9452736318408,0,0,7.46268656716418,0,0,0,0,100,0.262075471698113,13.89
